UID,Sports
9055,FEDE|218
9063,FEDE|111
9065,FEDE|402
9071,FEDE|111
9073,FEDE|413
9076,FEDE|213
9087,FEDE|111
9092,FEDE|402
9095,FEDE|221
9096,FEDE|229
9110,FEDE|132
9111,FEDE|221
9118,FEDE|245
9120,FEDE|133
9124,FEDE|413
9126,FEDE|245
9128,FEDE|129
9134,FEDE|402
9138,FEDE|110
9139,FEDE|105
9146,FEDE|245
9160,FEDE|266
9167,FEDE|420
9169,FEDE|128
9177,FEDE|132
9199,FEDE|117
9203,FEDE|604
9207,FEDE|132
9208,FEDE|604
9221,FEDE|601
9226,FEDE|601
9228,FEDE|245
9229,FEDE|253
9234,FEDE|604
9241,FEDE|132
9246,FEDE|604
9250,FEDE|222
9251,FEDE|241
9256,FEDE|117
9272,FEDE|233
9282,FEDE|402
9283,FEDE|111
9284,FEDE|119
9286,FEDE|105
9294,FEDE|402
9304,FEDE|132
9305,FEDE|267
9312,FEDE|115
9313,FEDE|123
9314,FEDE|105
9320,FEDE|249
9336,FEDE|123
9355,FEDE|402
9365,FEDE|604
9370,FEDE|111
9371,FEDE|101
9376,FEDE|115
9377,FEDE|249
9380,FEDE|413
9389,FEDE|249
9396,FEDE|108
9420,FEDE|133
9437,FEDE|229
9450,FEDE|108
9459,FEDE|123
9462,FEDE|111
9470,FEDE|245
9471,FEDE|122
9478,FEDE|133
9479,FEDE|103
9480,FEDE|133
9483,FEDE|125
9488,FEDE|133
9503,FEDE|105
9517,FEDE|406
9519,FEDE|406
9521,FEDE|105
9525,FEDE|111
9534,FEDE|123
9535,FEDE|242
9536,FEDE|402
9551,FEDE|403
9553,FEDE|408
9558,FEDE|124
9561,FEDE|261
9570,FEDE|267
9571,FEDE|408
9574,FEDE|219
9588,FEDE|406
9597,FEDE|126
9601,FEDE|133
9602,FEDE|124
9604,FEDE|206
9608,FEDE|123
9623,FEDE|221
9639,FEDE|402
9649,FEDE|413
9653,FEDE|402
9657,FEDE|111
9659,FEDE|111
9660,FEDE|242
9661,FEDE|402
9669,FEDE|402
9678,FEDE|232
9687,FEDE|117
9690,FEDE|125
9694,FEDE|402
9701,FEDE|604
9703,FEDE|242
9711,FEDE|245
9716,FEDE|242
9719,FEDE|111
9722,FEDE|111
9739,FEDE|117
9746,FEDE|212
9748,FEDE|219
9749,FEDE|221
9750,FEDE|218
9755,FEDE|115
9767,FEDE|132
9769,FEDE|115
9771,FEDE|213
9773,FEDE|111
9779,FEDE|402
9787,FEDE|229
9789,FEDE|604
9790,FEDE|111
9791,FEDE|111
9795,FEDE|125
9796,FEDE|229
9807,FEDE|221
9810,FEDE|111
9811,FEDE|402
9817,FEDE|402
9818,FEDE|413
9820,FEDE|402
9821,FEDE|205
9823,FEDE|111
9826,FEDE|122
9828,FEDE|413
9829,FEDE|105
9830,FEDE|109
9836,FEDE|229
9842,FEDE|111
9846,FEDE|205
9852,FEDE|111
9853,FEDE|402
9856,FEDE|402
9877,FEDE|402
9882,FEDE|406
9884,FEDE|115
9887,FEDE|123
9905,FEDE|413
9909,FEDE|101
9914,FEDE|101
9916,FEDE|249
9922,FEDE|124
9937,FEDE|133
9940,FEDE|123
9948,FEDE|402
9976,FEDE|108
9991,FEDE|129
9994,FEDE|219
9997,FEDE|106
10004,FEDE|111
10007,FEDE|401
10008,FEDE|242
10017,FEDE|111
10025,FEDE|420
10026,FEDE|242
10027,FEDE|206
10028,FEDE|109
10030,FEDE|267
10032,FEDE|413
10036,FEDE|103
10044,FEDE|242
10045,FEDE|218
10057,FEDE|105
10059,FEDE|218
10065,FEDE|111
10069,FEDE|123
10071,FEDE|127
10072,FEDE|133
10075,FEDE|242
10077,FEDE|402
10084,FEDE|402
10093,FEDE|123
10094,FEDE|133
10098,FEDE|111
10100,FEDE|601
10101,FEDE|133
10110,FEDE|123
10120,FEDE|109
10126,FEDE|101
10132,FEDE|245
10133,FEDE|413
10148,FEDE|111
10167,FEDE|111
10169,FEDE|242
10172,FEDE|101
10173,FEDE|101
10177,FEDE|124
10179,FEDE|109
10180,FEDE|123
10186,FEDE|233
10194,FEDE|101
10209,FEDE|121
10219,FEDE|133
10224,FEDE|111
10228,FEDE|108
10233,FEDE|242
10245,FEDE|111
10254,FEDE|123
10259,FEDE|111
10261,FEDE|407
10262,FEDE|125
10264,FEDE|115
10273,FEDE|242
10279,FEDE|133
10280,FEDE|133
10287,FEDE|123
10288,FEDE|408
10291,FEDE|406
10292,FEDE|109
10294,FEDE|604
10306,FEDE|408
10308,FEDE|106
10309,FEDE|402
10313,FEDE|133
10318,FEDE|222
10334,FEDE|408
10338,FEDE|111
10351,FEDE|105
10353,FEDE|245
10355,FEDE|109
10357,FEDE|243
10371,FEDE|604
10389,FEDE|111
10393,FEDE|105
10408,FEDE|111
10418,FEDE|402
10423,FEDE|218
10424,FEDE|402
10443,FEDE|127
10446,FEDE|417
10448,FEDE|107
10453,FEDE|405
10468,FEDE|245
10476,FEDE|109
10482,FEDE|245
10495,FEDE|601
10497,FEDE|250
10503,FEDE|254
10508,FEDE|132
10509,FEDE|117
10512,FEDE|108
10516,FEDE|119
10517,FEDE|128
10521,FEDE|601
10529,FEDE|401
10534,FEDE|406
10545,FEDE|262
10546,FEDE|210
10549,FEDE|604
10550,FEDE|123
10563,FEDE|245
10566,FEDE|111
10575,FEDE|254
10577,FEDE|132
10579,FEDE|221
10609,FEDE|402
10619,FEDE|121
10644,FEDE|413
10646,FEDE|218
10649,FEDE|204
10663,FEDE|410
10678,FEDE|402
10684,FEDE|133
10686,FEDE|115
10688,FEDE|102
10691,FEDE|603
10694,FEDE|127
10696,FEDE|105
10702,FEDE|242
10703,FEDE|417
10752,FEDE|111
10760,FEDE|132
10766,FEDE|420
10774,FEDE|109
10777,FEDE|402
10791,FEDE|111
10794,FEDE|111
10796,FEDE|245
10798,FEDE|115
10799,FEDE|408
10802,FEDE|408
10804,FEDE|408
10806,FEDE|245
10807,FEDE|117
10826,FEDE|123
10827,FEDE|401
10838,FEDE|123
10839,FEDE|123
10848,FEDE|402
10866,FEDE|402
10870,FEDE|115
10876,FEDE|111
10878,FEDE|242
10885,FEDE|242
10893,FEDE|111
10894,FEDE|402
10903,FEDE|109
10906,FEDE|115
10909,FEDE|111
10930,FEDE|111
10934,FEDE|108
10937,FEDE|218
10943,FEDE|245
10948,FEDE|221
10950,FEDE|124
10953,FEDE|403
10954,FEDE|202
10968,FEDE|245
10971,FEDE|242
10979,FEDE|406
10982,FEDE|402
10985,FEDE|245
11004,FEDE|115
11005,FEDE|115
11009,FEDE|108
11010,FEDE|601
11018,FEDE|132
11022,FEDE|123
11028,FEDE|132
11030,FEDE|242
11035,FEDE|111
11036,FEDE|111
11037,FEDE|111
11040,FEDE|218
11064,FEDE|111
11069,FEDE|402
11070,FEDE|403
11073,FEDE|245
11074,FEDE|109
11081,FEDE|413
11088,FEDE|108
11093,FEDE|101
11094,FEDE|101
11105,FEDE|413
11107,FEDE|109
11117,FEDE|604
11128,FEDE|245
11139,FEDE|119
11140,FEDE|604
11150,FEDE|111
11156,FEDE|105
11161,FEDE|123
11163,FEDE|242
11166,FEDE|111
11170,FEDE|111
11171,FEDE|108
11183,FEDE|245
11192,FEDE|106
11193,FEDE|221
11202,FEDE|245
11212,FEDE|113
11214,FEDE|105
11224,FEDE|413
11228,FEDE|604
11237,FEDE|111
11242,FEDE|111
11243,FEDE|413
11246,FEDE|413
11253,FEDE|123
11263,FEDE|401
11268,FEDE|413
11270,FEDE|111
11280,FEDE|105
11288,FEDE|413
11297,FEDE|403
11298,FEDE|111
11300,FEDE|413
11303,FEDE|111
11307,FEDE|132
11314,FEDE|124
11315,FEDE|111
11316,FEDE|103
11321,FEDE|402
11325,FEDE|103
11331,FEDE|402
11333,FEDE|109
11339,FEDE|103
11346,FEDE|133
11352,FEDE|123
11364,FEDE|233
11373,FEDE|604
11375,FEDE|604
11398,FEDE|102
11401,FEDE|132
11404,FEDE|408
11405,FEDE|413
11413,FEDE|105
11421,FEDE|123
11425,FEDE|123
11430,FEDE|125
11433,FEDE|402
11436,FEDE|133
11447,FEDE|123
11448,FEDE|101
11451,FEDE|601
11452,FEDE|123
11453,FEDE|111
11471,FEDE|109
11486,FEDE|420
11494,FEDE|245
11502,FEDE|413
11507,FEDE|245
11514,FEDE|111
11515,FEDE|111
11516,FEDE|402
11537,FEDE|123
11545,FEDE|109
11546,FEDE|105
11547,FEDE|115
11550,FEDE|105
11567,FEDE|109
11572,FEDE|221
11574,FEDE|125
11577,FEDE|218
11588,FEDE|402
11591,FEDE|204
11597,FEDE|103
11601,FEDE|111
11610,FEDE|111
11611,FEDE|123
11632,FEDE|111
11635,FEDE|402
11636,FEDE|402
11639,FEDE|111
11647,FEDE|413
11651,FEDE|218
11652,FEDE|221
11654,FEDE|133
11662,FEDE|133
11663,FEDE|604
11665,FEDE|106
11669,FEDE|117
11680,FEDE|111
11681,FEDE|233
11685,FEDE|123
11692,FEDE|402
11699,FEDE|103
11702,FEDE|403
11706,FEDE|111
11712,FEDE|413
11723,FEDE|233
11727,FEDE|111
11731,FEDE|408
11732,FEDE|111
11748,FEDE|242
11749,FEDE|133
11758,FEDE|221
11761,FEDE|133
11768,FEDE|111
11778,FEDE|212
11785,FEDE|218
11794,FEDE|132
11803,FEDE|242
11809,FEDE|402
11813,FEDE|115
11817,FEDE|111
11819,FEDE|133
11820,FEDE|111
11826,FEDE|245
11842,FEDE|402
11858,FEDE|111
11865,FEDE|115
11880,FEDE|111
11881,FEDE|604
11883,FEDE|221
11902,FEDE|124
11905,FEDE|124
11919,FEDE|402
11920,FEDE|242
11923,FEDE|125
11933,FEDE|111
11934,FEDE|103
11936,FEDE|221
11960,FEDE|258
11963,FEDE|109
11975,FEDE|205
11991,FEDE|406
11993,FEDE|406
11998,FEDE|125
12051,FEDE|601
12061,FEDE|254
12062,FEDE|242
12071,FEDE|229
12078,FEDE|111
12081,FEDE|604
12091,FEDE|245
12092,FEDE|408
12096,FEDE|118
12098,FEDE|403
12104,FEDE|117
12113,FEDE|221
12114,FEDE|109
12116,FEDE|125
12142,FEDE|111
12157,FEDE|501
12158,FEDE|111
12160,FEDE|123
12167,FEDE|420
12174,FEDE|249
12184,FEDE|109
12193,FEDE|111
12206,FEDE|111
12217,FEDE|121
12256,FEDE|264
12257,FEDE|121
12258,FEDE|401
12260,FEDE|101
12264,FEDE|403
12270,FEDE|402
12274,FEDE|111
12283,FEDE|420
12288,FEDE|111
12290,FEDE|408
12291,FEDE|408
12292,FEDE|128
12293,FEDE|245
12294,FEDE|402
12297,FEDE|117
12309,FEDE|242
12318,FEDE|121
12321,FEDE|111
12328,FEDE|133
12332,FEDE|403
12338,FEDE|133
12344,FEDE|111
12347,FEDE|125
12357,FEDE|111
12378,FEDE|111
12380,FEDE|121
12383,FEDE|114
12386,FEDE|408
12399,FEDE|604
12402,FEDE|101
12403,FEDE|111
12407,FEDE|604
12414,FEDE|111
12428,FEDE|252
12430,FEDE|125
12432,FEDE|401
12439,FEDE|111
12444,FEDE|408
12454,FEDE|111
12458,FEDE|403
12460,FEDE|109
12475,FEDE|111
12477,FEDE|123
12481,FEDE|408
12488,FEDE|233
12492,FEDE|403
12523,FEDE|133
12527,FEDE|111
12551,FEDE|402
12553,FEDE|408
12555,FEDE|111
12556,FEDE|123
12557,FEDE|123
12561,FEDE|401
12563,FEDE|123
12565,FEDE|125
12566,FEDE|125
12571,FEDE|245
12580,FEDE|123
12581,FEDE|103
12588,FEDE|107
12593,FEDE|245
12612,FEDE|105
12613,FEDE|105
12614,FEDE|108
12615,FEDE|111
12617,FEDE|108
12626,FEDE|103
12631,FEDE|404
12637,FEDE|123
12641,FEDE|115
12642,FEDE|401
12667,FEDE|245
12696,FEDE|219
12697,FEDE|123
12702,FEDE|245
12713,FEDE|111
12717,FEDE|402
12719,FEDE|123
12722,FEDE|111
12723,FEDE|111
12726,FEDE|221
12733,FEDE|121
12742,FEDE|256
12747,FEDE|111
12752,FEDE|245
12754,FEDE|258
12756,FEDE|604
12757,FEDE|111
12759,FEDE|105
12764,FEDE|111
12776,FEDE|212
12779,FEDE|115
12783,FEDE|204
12792,FEDE|114
12793,FEDE|132
12796,FEDE|123
12801,FEDE|402
12811,FEDE|219
12824,FEDE|245
12825,FEDE|603
12828,FEDE|111
12842,FEDE|101
12850,FEDE|127
12853,FEDE|133
12861,FEDE|101
12870,FEDE|211
12873,FEDE|123
12883,FEDE|123
12891,FEDE|242
12892,FEDE|420
12893,FEDE|402
12898,FEDE|121
12907,FEDE|221
12911,FEDE|109
12934,FEDE|111
12935,FEDE|121
12936,FEDE|119
12946,FEDE|109
12949,FEDE|604
12960,FEDE|245
12962,FEDE|125
12966,FEDE|101
12971,FEDE|402
12973,FEDE|604
12974,FEDE|402
12980,FEDE|132
12986,FEDE|605
13020,FEDE|111
13022,FEDE|109
13025,FEDE|211
13038,FEDE|233
13050,FEDE|403
13067,FEDE|119
13069,FEDE|604
13071,FEDE|604
13078,FEDE|133
13090,FEDE|258
13091,FEDE|111
13094,FEDE|117
13097,FEDE|242
13101,FEDE|115
13126,FEDE|132
13132,FEDE|402
13139,FEDE|115
13143,FEDE|105
13164,FEDE|115
13166,FEDE|218
13168,FEDE|101
13169,FEDE|126
13192,FEDE|233
13197,FEDE|111
13200,FEDE|133
13204,FEDE|402
13208,FEDE|132
13229,FEDE|604
13235,FEDE|111
13253,FEDE|111
13254,FEDE|229
13271,FEDE|115
13275,FEDE|245
13286,FEDE|124
13288,FEDE|124
13292,FEDE|242
13293,FEDE|125
13297,FEDE|117
13298,FEDE|111
13301,FEDE|123
13303,FEDE|604
13314,FEDE|132
13328,FEDE|246
13333,FEDE|132
13348,FEDE|125
13349,FEDE|132
13353,FEDE|123
13369,FEDE|108
13371,FEDE|123
13376,FEDE|109
13380,FEDE|111
13390,FEDE|210
13391,FEDE|111
13397,FEDE|405
13410,FEDE|232
13415,FEDE|406
13416,FEDE|111
13418,FEDE|604
13421,FEDE|113
13428,FEDE|114
13429,FEDE|604
13439,FEDE|250
13446,FEDE|111
13455,FEDE|604
13456,FEDE|242
13457,FEDE|603
13458,FEDE|402
13466,FEDE|123
13472,FEDE|402
13474,FEDE|407
13481,FEDE|111
13491,FEDE|245
13494,FEDE|229
13506,FEDE|113
13509,FEDE|105
13522,FEDE|111
13532,FEDE|109
13536,FEDE|115
13539,FEDE|402
13549,FEDE|101
13557,FEDE|132
13560,FEDE|254
13567,FEDE|101
13575,FEDE|219
13601,FEDE|111
13607,FEDE|126
13609,FEDE|111
13622,FEDE|103
13627,FEDE|133
13633,FEDE|123
13635,FEDE|115
13640,FEDE|123
13658,FEDE|402
13664,FEDE|132
13666,FEDE|108
13677,FEDE|402
13679,FEDE|123
13680,FEDE|413
13681,FEDE|402
13682,FEDE|109
13684,FEDE|403
13685,FEDE|406
13691,FEDE|115
13692,FEDE|111
13696,FEDE|206
13699,FEDE|501
13701,FEDE|109
13712,FEDE|252
13714,FEDE|124
13718,FEDE|408
13735,FEDE|109
13746,FEDE|221
13749,FEDE|123
13754,FEDE|402
13764,FEDE|111
13771,FEDE|405
13774,FEDE|210
13777,FEDE|221
13778,FEDE|123
13787,FEDE|229
13794,FEDE|420
13795,FEDE|105
13817,FEDE|402
13821,FEDE|413
13823,FEDE|111
13827,FEDE|108
13832,FEDE|604
13844,FEDE|111
13857,FEDE|402
13872,FEDE|125
13878,FEDE|243
13885,FEDE|402
13888,FEDE|123
13895,FEDE|218
13902,FEDE|245
13909,FEDE|122
13920,FEDE|123
13921,FEDE|405
13930,FEDE|101
13939,FEDE|111
13940,FEDE|256
13946,FEDE|402
13949,FEDE|101
13958,FEDE|413
13973,FEDE|402
13980,FEDE|213
13983,FEDE|420
13989,FEDE|124
13991,FEDE|117
13995,FEDE|252
13999,FEDE|420
14002,FEDE|402
14004,FEDE|101
14009,FEDE|402
14013,FEDE|413
14019,FEDE|106
14021,FEDE|119
14058,FEDE|117
14076,FEDE|123
14082,FEDE|113
14092,FEDE|132
14094,FEDE|132
14105,FEDE|413
14109,FEDE|402
14110,FEDE|111
14111,FEDE|420
14120,FEDE|242
14125,FEDE|402
14134,FEDE|101
14135,FEDE|133
14141,FEDE|123
14148,FEDE|604
14150,FEDE|402
14158,FEDE|133
14169,FEDE|109
14171,FEDE|111
14177,FEDE|109
14183,FEDE|413
14193,FEDE|123
14205,FEDE|218
14216,FEDE|123
14220,FEDE|413
14234,FEDE|111
14242,FEDE|114
14266,FEDE|111
14271,FEDE|111
14273,FEDE|402
14275,FEDE|111
14277,FEDE|112
14281,FEDE|242
14282,FEDE|406
14287,FEDE|403
14290,FEDE|123
14301,FEDE|132
14305,FEDE|246
14312,FEDE|105
14315,FEDE|410
14332,FEDE|406
14335,FEDE|604
14340,FEDE|604
14341,FEDE|410
14353,FEDE|410
14363,FEDE|604
14373,FEDE|221
14376,FEDE|410
14405,FEDE|501
14409,FEDE|123
14410,FEDE|406
14449,FEDE|111
14451,FEDE|128
14457,FEDE|111
14476,FEDE|604
14480,FEDE|604
14481,FEDE|413
14483,FEDE|124
14486,FEDE|406
14487,FEDE|111
14493,FEDE|604
14497,FEDE|123
14500,FEDE|604
14502,FEDE|112
14509,FEDE|124
14518,FEDE|417
14520,FEDE|123
14540,FEDE|403
14564,FEDE|401
14568,FEDE|123
14576,FEDE|128
14578,FEDE|109
14579,FEDE|128
14580,FEDE|132
14583,FEDE|218
14590,FEDE|604
14592,FEDE|103
14594,FEDE|111
14595,FEDE|229
14599,FEDE|218
14600,FEDE|242
14602,FEDE|204
14605,FEDE|242
14609,FEDE|124
14621,FEDE|242
14627,FEDE|123
14637,FEDE|109
14644,FEDE|102
14649,FEDE|420
14662,FEDE|103
14672,FEDE|221
14680,FEDE|242
14698,FEDE|222
14700,FEDE|126
14704,FEDE|604
14709,FEDE|128
14718,FEDE|249
14719,FEDE|406
14722,FEDE|117
14726,FEDE|129
14750,FEDE|221
14751,FEDE|127
14770,FEDE|111
14777,FEDE|111
14783,FEDE|242
14788,FEDE|115
14791,FEDE|111
14793,FEDE|115
14809,FEDE|218
14819,FEDE|123
14822,FEDE|109
14824,FEDE|115
14836,FEDE|111
14858,FEDE|410
14861,FEDE|403
14869,FEDE|123
14884,FEDE|218
14888,FEDE|111
14895,FEDE|413
14899,FEDE|117
14903,FEDE|123
14908,FEDE|102
14913,FEDE|115
14920,FEDE|132
14925,FEDE|403
14928,FEDE|221
14929,FEDE|108
14933,FEDE|117
14939,FEDE|403
14942,FEDE|242
14946,FEDE|123
14951,FEDE|410
14952,FEDE|410
14955,FEDE|133
14961,FEDE|253
14965,FEDE|403
14968,FEDE|111
14970,FEDE|115
14975,FEDE|105
14982,FEDE|109
14987,FEDE|101
14988,FEDE|405
14990,FEDE|107
14991,FEDE|403
14994,FEDE|242
15002,FEDE|408
15005,FEDE|101
15027,FEDE|111
15030,FEDE|407
15041,FEDE|111
15043,FEDE|117
15052,FEDE|111
15061,FEDE|205
15066,FEDE|124
15076,FEDE|121
15089,FEDE|111
15091,FEDE|123
15095,FEDE|402
15096,FEDE|410
15100,FEDE|205
15110,FEDE|111
15132,FEDE|103
15135,FEDE|245
15145,FEDE|111
15155,FEDE|123
15174,FEDE|123
15177,FEDE|402
15195,FEDE|403
15196,FEDE|111
15202,FEDE|109
15209,FEDE|601
15247,FEDE|406
15260,FEDE|106
15261,FEDE|133
15264,FEDE|111
15270,FEDE|111
15275,FEDE|219
15278,FEDE|406
15280,FEDE|403
15307,FEDE|115
15318,FEDE|111
15332,FEDE|123
15333,FEDE|242
15335,FEDE|117
15337,FEDE|111
15348,FEDE|111
15349,FEDE|245
15360,FEDE|403
15369,FEDE|128
15372,FEDE|242
15374,FEDE|242
15392,FEDE|115
15393,FEDE|403
15401,FEDE|117
15415,FEDE|115
15419,FEDE|242
15434,FEDE|406
15440,FEDE|117
15442,FEDE|105
15443,FEDE|111
15453,FEDE|222
15455,FEDE|221
15464,FEDE|117
15471,FEDE|410
15485,FEDE|123
15488,FEDE|126
15489,FEDE|242
15491,FEDE|111
15494,FEDE|109
15495,FEDE|111
15516,FEDE|242
15519,FEDE|119
15546,FEDE|410
15548,FEDE|132
15554,FEDE|402
15559,FEDE|402
15561,FEDE|402
15563,FEDE|242
15567,FEDE|111
15572,FEDE|604
15581,FEDE|108
15594,FEDE|249
15610,FEDE|245
15625,FEDE|109
15628,FEDE|123
15630,FEDE|133
15643,FEDE|123
15647,FEDE|123
15648,FEDE|402
15653,FEDE|123
15655,FEDE|218
15656,FEDE|101
15658,FEDE|604
15661,FEDE|402
15662,FEDE|101
15671,FEDE|105
15672,FEDE|111
15674,FEDE|111
15676,FEDE|604
15687,FEDE|101
15692,FEDE|403
15696,FEDE|108
15702,FEDE|125
15705,FEDE|410
15725,FEDE|402
15727,FEDE|111
15734,FEDE|115
15750,FEDE|111
15760,FEDE|133
15763,FEDE|111
15779,FEDE|245
15782,FEDE|111
15783,FEDE|111
15787,FEDE|132
15792,FEDE|105
15793,FEDE|111
15795,FEDE|117
15802,FEDE|258
15804,FEDE|119
15815,FEDE|111
15819,FEDE|111
15824,FEDE|402
15843,FEDE|113
15851,FEDE|242
15856,FEDE|218
15864,FEDE|117
15875,FEDE|126
15881,FEDE|229
15884,FEDE|132
15889,FEDE|221
15893,FEDE|111
15898,FEDE|218
15901,FEDE|245
15908,FEDE|119
15914,FEDE|105
15919,FEDE|127
15935,FEDE|406
15948,FEDE|101
15954,FEDE|601
15968,FEDE|229
15978,FEDE|258
15986,FEDE|111
15993,FEDE|111
15999,FEDE|111
16007,FEDE|221
16016,FEDE|206
16020,FEDE|127
16021,FEDE|125
16040,FEDE|111
16053,FEDE|125
16055,FEDE|233
16061,FEDE|245
16062,FEDE|111
16067,FEDE|242
16068,FEDE|111
16072,FEDE|123
16075,FEDE|111
16080,FEDE|127
16089,FEDE|111
16094,FEDE|123
16097,FEDE|229
16098,FEDE|123
16100,FEDE|111
16103,FEDE|125
16104,FEDE|128
16106,FEDE|108
16108,FEDE|108
16109,FEDE|261
16115,FEDE|245
16124,FEDE|115
16130,FEDE|242
16135,FEDE|109
16142,FEDE|133
16143,FEDE|101
16156,FEDE|127
16165,FEDE|125
16175,FEDE|233
16176,FEDE|125
16185,FEDE|119
16195,FEDE|109
16218,FEDE|111
16224,FEDE|413
16228,FEDE|601
16236,FEDE|128
16244,FEDE|109
16245,FEDE|132
16252,FEDE|111
16253,FEDE|242
16262,FEDE|125
16270,FEDE|125
16273,FEDE|111
16309,FEDE|125
16311,FEDE|406
16312,FEDE|406
16333,FEDE|125
16341,FEDE|209
16349,FEDE|111
16386,FEDE|101
16394,FEDE|123
16396,FEDE|241
16404,FEDE|242
16410,FEDE|119
16419,FEDE|111
16425,FEDE|111
16435,FEDE|206
16436,FEDE|242
16447,FEDE|125
16478,FEDE|123
16488,FEDE|119
16490,FEDE|232
16514,FEDE|111
16520,FEDE|229
16521,FEDE|111
16523,FEDE|111
16538,FEDE|410
16549,FEDE|119
16552,FEDE|123
16553,FEDE|111
16557,FEDE|242
16566,FEDE|242
16585,FEDE|242
16587,FEDE|114
16591,FEDE|604
16593,FEDE|242
16594,FEDE|413
16619,FEDE|132
16624,FEDE|245
16628,FEDE|252
16632,FEDE|242
16646,FEDE|402
16655,FEDE|233
16656,FEDE|404
16657,FEDE|101
16660,FEDE|242
16682,FEDE|242
16686,FEDE|105
16687,FEDE|403
16704,FEDE|133
16711,FEDE|115
16712,FEDE|124
16720,FEDE|111
16732,FEDE|218
16760,FEDE|242
16762,FEDE|123
16766,FEDE|246
16769,FEDE|212
16771,FEDE|215
16772,FEDE|413
16782,FEDE|402
16784,FEDE|402
16785,FEDE|242
16790,FEDE|604
16792,FEDE|111
16811,FEDE|105
16818,FEDE|401
16850,FEDE|108
16851,FEDE|242
16852,FEDE|215
16853,FEDE|206
16858,FEDE|123
16860,FEDE|212
16863,FEDE|111
16864,FEDE|123
16866,FEDE|123
16871,FEDE|111
16880,FEDE|132
16883,FEDE|212
16886,FEDE|261
16894,FEDE|206
16900,FEDE|111
16901,FEDE|111
16902,FEDE|123
16903,FEDE|111
16906,FEDE|242
16908,FEDE|402
16915,FEDE|133
16921,FEDE|413
16931,FEDE|123
16941,FEDE|402
16949,FEDE|123
16950,FEDE|123
16959,FEDE|403
16965,FEDE|403
16966,FEDE|420
16969,FEDE|242
16970,FEDE|229
16985,FEDE|111
17002,FEDE|109
17012,FEDE|242
17023,FEDE|111
17030,FEDE|242
17052,FEDE|103
17069,FEDE|125
17070,FEDE|111
17072,FEDE|123
17077,FEDE|132
17083,FEDE|111
17084,FEDE|406
17088,FEDE|403
17090,FEDE|108
17091,FEDE|406
17097,FEDE|401
17106,FEDE|111
17110,FEDE|123
17130,FEDE|111
17140,FEDE|126
17142,FEDE|242
17148,FEDE|123
17152,FEDE|413
17153,FEDE|604
17159,FEDE|404
17162,FEDE|404
17167,FEDE|123
17168,FEDE|201
17173,FEDE|402
17174,FEDE|119
17177,FEDE|204
17178,FEDE|115
17179,FEDE|117
17183,FEDE|111
17193,FEDE|109
17197,FEDE|107
17204,FEDE|111
17211,FEDE|111
17212,FEDE|403
17215,FEDE|111
17225,FEDE|113
17234,FEDE|242
17237,FEDE|121
17238,FEDE|133
17241,FEDE|245
17245,FEDE|111
17253,FEDE|402
17262,FEDE|406
17274,FEDE|111
17275,FEDE|406
17283,FEDE|254
17321,FEDE|206
17325,FEDE|206
17338,FEDE|122
17370,FEDE|123
17373,FEDE|254
17379,FEDE|229
17391,FEDE|132
17394,FEDE|123
17395,FEDE|404
17399,FEDE|406
17406,FEDE|404
17409,FEDE|604
17427,FEDE|109
17449,FEDE|402
17457,FEDE|257
17465,FEDE|123
17466,FEDE|401
17472,FEDE|205
17473,FEDE|229
17476,FEDE|242
17478,FEDE|410
17479,FEDE|242
17484,FEDE|132
17494,FEDE|206
17501,FEDE|604
17505,FEDE|132
17508,FEDE|403
17509,FEDE|123
17512,FEDE|221
17534,FEDE|249
17544,FEDE|206
17548,FEDE|105
17572,FEDE|245
17578,FEDE|206
17598,FEDE|106
17606,FEDE|410
17611,FEDE|413
17617,FEDE|404
17638,FEDE|132
17648,FEDE|115
17661,FEDE|402
17662,FEDE|121
17672,FEDE|114
17673,FEDE|402
17678,FEDE|123
17682,FEDE|123
17692,FEDE|113
17703,FEDE|126
17707,FEDE|219
17711,FEDE|101
17719,FEDE|107
17721,FEDE|402
17744,FEDE|410
17748,FEDE|111
17758,FEDE|115
17760,FEDE|109
17764,FEDE|501
17766,FEDE|123
17771,FEDE|242
17775,FEDE|124
17793,FEDE|402
17799,FEDE|229
17801,FEDE|109
17803,FEDE|111
17810,FEDE|402
17819,FEDE|111
17827,FEDE|111
17834,FEDE|101
17838,FEDE|205
17842,FEDE|254
17844,FEDE|242
17854,FEDE|402
17859,FEDE|115
17866,FEDE|404
17873,FEDE|402
17885,FEDE|108
17888,FEDE|123
17896,FEDE|242
17906,FEDE|109
17911,FEDE|402
17922,FEDE|115
17924,FEDE|403
17925,FEDE|221
17926,FEDE|111
17941,FEDE|132
17948,FEDE|111
17949,FEDE|132
17951,FEDE|242
17960,FEDE|233
17963,FEDE|242
17975,FEDE|103
17982,FEDE|233
17984,FEDE|123
18007,FEDE|402
18018,FEDE|111
18041,FEDE|245
18060,FEDE|221
18071,FEDE|133
18075,FEDE|242
18080,FEDE|245
18081,FEDE|111
18082,FEDE|127
18093,FEDE|215
18095,FEDE|402
18096,FEDE|109
18109,FEDE|101
18115,FEDE|115
18120,FEDE|111
18140,FEDE|115
18141,FEDE|115
18143,FEDE|123
18153,FEDE|125
18157,FEDE|101
18165,FEDE|132
18173,FEDE|131
18188,FEDE|101
18197,FEDE|115
18207,FEDE|410
18218,FEDE|233
