UID,EMP
3132,CE-1-5
3134,CE-2-1
3137,CE-2-2
3139,CE-1-1
3142,CE-1-6
3144,CE-1-6
3145,CE-1-6
3150,CE-1-6
3152,CE-1-6
3153,CE-2-1
3158,CE-1-6
3160,CE-2-1
3161,CE-1-6
3165,CE-1-6
3167,CE-1-6
3169,CE-1-6
3170,CE-2-1
3173,CE-1-6
3174,CE-1-6
3177,CE-1-5
3178,CE-1-6
3179,CE-1-6
3180,CE-1-6
3182,CE-1-6
3183,CE-1-6
3184,CE-1-6
3186,CE-2-2
3187,CE-1-6
3188,CE-1-6
3189,CE-1-6
3190,CE-1-6
3191,CE-1-6
3192,CE-1-6
3193,CE-1-6
3196,CE-1-1
3200,CE-1-6
3203,CE-1-6
3204,CE-1-6
3205,CE-1-6
3209,CE-1-6
3210,CE-1-6
3212,CE-1-6
3213,CE-1-6
3216,CE-1-6
3218,CE-1-6
3219,CE-1-6
3221,CE-1-6
3223,CE-1-6
3225,CE-2-1
3227,CE-1-6
3230,CE-1-6
3233,CE-1-5
3237,CE-1-6
3241,CE-1-6
3243,CE-1-6
3244,CE-1-6
3246,CE-1-6
3249,CE-2-2
3250,CE-1-6
3251,CE-1-6
3252,CE-1-1
3253,CE-1-6
3255,CE-1-5
3256,CE-2-1
3257,CE-2-1
3259,CE-1-6
3260,CE-2-2
3270,CE-1-1
3272,CE-1-5
3273,CE-1-5
3274,CE-2-2
3277,CE-1-6
3278,CE-1-6
3279,CE-1-6
3281,CE-1-6
3283,CE-1-6
3284,CE-1-6
3285,CE-1-6
3286,CE-1-6
3288,CE-1-5
3292,CE-2-2
3293,CE-1-6
3295,CE-1-6
3297,CE-2-1
3300,CE-1-6
3302,CE-1-6
3303,CE-1-6
3305,CE-1-6
3307,CE-1-6
3308,CE-1-6
3312,CE-1-6
3314,CE-1-6
3315,CE-1-6
3318,CE-1-6
3319,CE-1-5
3320,CE-1-6
3323,CE-1-6
3324,CE-2-1
3327,CE-1-6
3330,CE-1-6
3333,CE-1-6
3335,CE-1-1
3336,CE-1-6
3337,CE-1-6
3339,CE-1-6
3341,CE-2-1
3343,CE-1-6
3345,CE-1-6
3347,CE-1-3
3348,CE-1-6
3350,CE-1-5
3351,CE-1-6
3354,CE-1-6
3356,CE-1-6
3357,CE-1-6
3358,CE-1-6
3359,CE-1-6
3360,CE-1-6
3361,CE-1-6
3363,CE-1-6
3365,CE-1-2
3366,CE-1-6
3367,CE-1-6
3372,CE-1-6
3373,CE-1-5
3382,CE-1-3
3385,CE-2-1
3386,CE-1-6
3388,CE-2-1
3392,CE-1-6
3395,CE-1-5
3397,CE-1-6
3399,CE-1-6
3400,CE-1-6
3406,CE-1-6
3407,CE-1-6
3410,CE-1-6
3411,CE-1-6
3413,CE-1-6
3414,CE-1-6
3415,CE-1-6
3421,CE-2-1
3422,CE-2-1
3427,CE-1-6
3429,CE-1-6
3431,CE-1-6
3436,CE-1-6
3437,CE-1-1
3438,CE-1-6
3440,CE-1-6
3441,CE-1-6
3442,CE-1-6
3443,CE-1-6
3444,CE-1-6
3445,CE-1-2
3447,CE-1-6
3448,CE-1-6
3454,CE-2-1
3455,CE-1-6
3457,CE-1-6
3461,CE-1-6
3465,CE-1-2
3470,CE-1-6
3479,CE-1-6
3480,CE-1-6
3481,CE-1-6
3483,CE-1-6
3484,CE-1-6
3485,CE-2-1
3486,CE-1-6
3487,CE-1-6
3490,CE-1-6
3497,CE-1-2
3498,CE-1-6
3500,CE-1-6
3503,CE-1-6
3504,CE-2-1
3505,CE-1-6
3508,CE-1-6
3512,CE-2-2
3515,CE-2-1
3517,CE-1-6
3518,CE-1-6
3520,CE-1-6
3522,CE-1-1
3523,CE-1-6
3526,CE-1-2
3532,CE-2-1
3536,CE-1-5
3537,CE-1-6
3540,CE-1-6
3541,CE-1-6
3548,CE-1-6
3549,CE-1-6
3553,CE-1-6
3554,CE-1-6
3555,CE-1-6
3558,CE-2-1
3561,CE-1-6
3563,CE-1-6
3566,CE-1-6
3567,CE-1-6
3570,CE-1-6
3571,CE-1-6
3572,CE-2-1
3576,CE-1-6
3579,CE-1-6
3583,CE-1-1
3584,CE-1-6
3589,CE-1-6
3594,CE-1-5
3597,CE-1-6
3598,CE-2-1
3600,CE-1-6
3603,CE-1-6
3604,CE-2-1
3605,CE-1-6
3607,CE-1-6
3609,CE-1-6
3610,CE-1-6
3611,CE-2-2
3612,CE-1-6
3613,CE-1-3
3614,CE-1-6
3622,CE-1-6
3625,CE-1-6
3626,CE-1-5
3628,CE-1-1
3630,CE-2-1
3631,CE-1-6
3633,CE-1-6
3634,CE-1-5
3635,CE-1-6
3637,CE-2-1
3642,CE-1-6
3643,CE-1-6
3647,CE-1-6
3649,CE-1-5
3650,CE-2-1
3651,CE-1-6
3652,CE-1-6
3654,CE-1-6
3656,CE-1-6
3662,CE-1-6
3664,CE-1-6
3665,CE-2-1
3677,CE-2-2
3680,CE-1-6
3682,CE-1-6
3686,CE-1-6
3687,CE-2-2
3688,CE-1-6
3689,CE-1-6
3691,CE-1-6
3694,CE-1-6
3698,CE-1-6
3699,CE-2-1
3702,CE-1-6
3704,CE-1-5
3705,CE-1-6
3708,CE-1-6
3709,CE-1-6
3711,CE-1-6
3712,CE-1-6
3714,CE-1-6
3715,CE-1-6
3717,CE-1-6
3720,CE-2-2
3723,CE-1-6
3724,CE-2-1
3726,CE-1-6
3727,CE-1-6
3728,CE-1-6
3729,CE-1-4
3732,CE-2-2
3738,CE-1-6
3739,CE-1-6
3740,CE-1-6
3744,CE-1-6
3745,CE-1-6
3748,CE-1-6
3749,CE-1-6
3755,CE-1-6
3758,CE-1-6
3759,CE-1-1
3761,CE-1-6
3764,CE-1-6
3765,CE-1-6
3771,CE-1-6
3775,CE-1-6
3779,CE-1-6
3786,CE-2-1
3787,CE-1-6
3789,CE-1-5
3792,CE-1-6
3794,CE-1-6
3800,CE-1-6
3801,CE-2-1
3802,CE-1-6
3803,CE-1-6
3805,CE-1-5
3807,CE-1-6
3809,CE-2-1
3811,CE-2-1
3812,CE-1-6
3813,CE-1-6
3816,CE-1-5
3817,CE-1-6
3819,CE-2-2
3820,CE-2-2
3823,CE-1-6
3825,CE-1-6
3826,CE-1-6
3827,CE-1-6
3829,CE-1-6
3830,CE-1-6
3831,CE-1-6
3835,CE-1-6
3836,CE-1-6
3837,CE-1-6
3838,CE-1-6
3843,CE-1-6
3846,CE-1-6
3847,CE-1-6
3849,CE-1-6
3852,CE-1-6
3853,CE-1-6
3854,CE-2-1
3855,CE-1-6
3856,CE-1-6
3861,CE-2-2
3862,CE-1-5
3864,CE-2-2
3866,CE-1-6
3869,CE-1-6
3870,CE-1-6
3871,CE-1-6
3875,CE-1-6
3876,CE-1-6
3880,CE-1-5
3883,CE-1-6
3891,CE-1-6
3894,CE-1-6
3898,CE-1-6
3899,CE-1-6
3902,CE-1-6
3904,CE-1-6
3910,CE-1-6
3917,CE-1-5
3923,CE-2-2
3924,CE-1-6
3926,CE-2-2
3928,CE-2-1
3935,CE-1-6
3936,CE-1-6
3937,CE-1-5
3944,CE-1-6
3948,CE-1-6
3949,CE-1-6
3950,CE-2-2
3951,CE-1-6
3952,CE-2-2
3953,CE-1-4
3956,CE-1-6
3957,CE-1-6
3958,CE-1-6
3960,CE-1-6
3961,CE-1-5
3962,CE-1-6
3966,CE-1-6
3967,CE-1-6
3968,CE-1-6
3971,CE-1-6
3974,CE-1-6
3975,CE-1-6
3979,CE-1-6
3980,CE-1-5
3981,CE-1-6
3982,CE-1-6
3983,CE-1-6
3986,CE-1-6
3987,CE-1-6
3991,CE-1-6
3994,CE-1-6
3996,CE-1-6
3997,CE-1-6
3999,CE-1-6
4000,CE-1-6
4001,CE-1-6
4002,CE-1-6
4004,CE-1-1
4005,CE-1-6
4017,CE-1-6
4019,CE-2-1
4022,CE-1-6
4023,CE-1-6
4024,CE-1-6
4025,CE-1-6
4026,CE-1-6
4028,CE-1-6
4029,CE-1-6
4030,CE-1-6
4032,CE-1-5
4037,CE-1-6
4038,CE-1-6
4040,CE-1-5
4043,CE-1-6
4047,CE-1-6
4048,CE-1-6
4049,CE-1-6
4050,CE-1-6
4054,CE-2-1
4055,CE-1-6
4056,CE-1-6
4061,CE-1-5
4064,CE-2-2
4066,CE-1-5
4069,CE-1-6
4070,CE-1-6
4073,CE-1-6
4076,CE-2-1
4078,CE-1-6
4080,CE-1-6
4082,CE-1-1
4086,CE-1-6
4087,CE-2-2
4089,CE-1-6
4090,CE-1-6
4091,CE-1-1
4093,CE-1-6
4094,CE-2-1
4096,CE-1-6
4097,CE-1-6
4099,CE-1-6
4102,CE-1-6
4103,CE-1-6
4104,CE-1-6
4107,CE-1-6
4110,CE-1-6
4111,CE-1-6
4116,CE-1-5
4118,CE-1-6
4119,CE-1-5
4121,CE-1-5
4123,CE-1-6
4125,CE-1-6
4127,CE-1-6
4132,CE-1-6
4133,CE-2-1
4137,CE-1-6
4138,CE-1-6
4141,CE-1-6
4143,CE-1-6
4144,CE-1-6
4146,CE-2-2
4148,CE-1-6
4150,CE-1-6
4151,CE-1-6
4152,CE-1-6
4165,CE-1-6
4166,CE-1-6
4167,CE-1-6
4173,CE-1-6
4174,CE-1-6
4175,CE-1-5
4178,CE-1-5
4179,CE-1-6
4180,CE-1-6
4182,CE-1-6
4183,CE-1-6
4184,CE-1-6
4186,CE-1-6
4187,CE-1-6
4188,CE-1-6
4190,CE-1-6
4195,CE-1-6
4198,CE-1-6
4200,CE-1-6
4201,CE-1-6
4202,CE-1-6
4203,CE-1-6
4207,CE-1-6
4210,CE-1-6
4211,CE-1-6
4212,CE-1-6
4213,CE-1-5
4214,CE-1-6
4215,CE-1-6
4218,CE-1-6
4220,CE-2-1
4223,CE-1-6
4224,CE-1-6
4233,CE-1-6
4238,CE-1-5
4241,CE-1-6
4242,CE-2-1
4247,CE-1-6
4248,CE-2-1
4249,CE-1-2
4251,CE-1-6
4253,CE-1-6
4255,CE-1-5
4258,CE-2-1
4259,CE-1-6
4261,CE-1-6
4262,CE-1-6
4263,CE-1-6
4265,CE-1-6
4266,CE-1-6
4269,CE-1-3
4272,CE-1-6
4278,CE-1-6
4281,CE-1-6
4282,CE-1-1
4286,CE-1-6
4287,CE-1-6
4291,CE-1-6
4292,CE-2-2
4293,CE-1-6
4295,CE-1-6
4298,CE-2-1
4299,CE-2-2
4300,CE-1-6
4301,CE-1-6
4304,CE-1-3
4310,CE-1-6
4311,CE-2-1
4315,CE-2-1
4316,CE-1-6
4317,CE-1-6
4319,CE-1-6
4321,CE-1-6
4323,CE-1-6
4324,CE-1-6
4327,CE-2-1
4329,CE-1-6
4330,CE-1-6
4331,CE-1-6
4334,CE-1-6
4337,CE-1-6
4338,CE-1-6
4339,CE-1-6
4340,CE-1-6
4342,CE-1-6
4346,CE-1-6
4347,CE-1-6
4348,CE-2-1
4351,CE-2-1
4353,CE-2-2
4354,CE-1-6
4356,CE-1-1
4357,CE-1-6
4365,CE-1-6
4368,CE-1-5
4371,CE-1-6
4373,CE-2-1
4374,CE-1-1
4379,CE-1-6
4381,CE-1-6
4385,CE-1-6
4388,CE-1-1
4391,CE-1-6
4393,CE-1-6
4397,CE-1-6
4399,CE-1-4
4400,CE-2-1
4401,CE-1-6
4404,CE-1-6
4406,CE-1-6
4407,CE-1-6
4410,CE-1-6
4411,CE-1-6
4413,CE-1-6
4415,CE-1-6
4416,CE-1-6
4421,CE-2-1
4424,CE-1-6
4425,CE-1-6
4426,CE-1-6
4429,CE-1-6
4430,CE-1-6
4431,CE-2-2
4433,CE-2-1
4434,CE-1-6
4436,CE-2-1
4439,CE-1-6
4441,CE-1-6
4442,CE-2-1
4443,CE-1-6
4444,CE-1-6
4447,CE-1-6
4450,CE-1-6
4455,CE-1-6
4461,CE-2-1
4467,CE-1-6
4468,CE-1-6
4470,CE-1-6
4471,CE-1-6
4480,CE-1-6
4483,CE-2-1
4485,CE-1-6
4487,CE-1-6
4488,CE-1-6
4490,CE-2-1
4491,CE-1-6
4492,CE-2-1
4495,CE-1-6
4502,CE-1-6
4504,CE-1-6
4506,CE-1-6
4507,CE-1-6
4508,CE-1-6
4509,CE-1-6
4515,CE-1-6
4518,CE-1-6
4529,CE-1-6
4530,CE-1-6
4533,CE-2-2
4535,CE-1-6
4536,CE-1-6
4542,CE-1-6
4544,CE-1-6
4545,CE-1-5
4547,CE-1-6
4548,CE-1-6
4549,CE-1-6
4550,CE-1-6
4552,CE-1-6
4553,CE-2-2
4557,CE-1-5
4558,CE-1-6
4559,CE-2-2
4561,CE-1-5
4563,CE-1-5
4567,CE-1-6
4572,CE-1-6
4573,CE-2-1
4574,CE-2-2
4575,CE-1-6
4579,CE-1-6
4581,CE-1-6
4583,CE-1-6
4585,CE-1-5
4586,CE-2-2
4587,CE-2-2
4588,CE-1-6
4590,CE-1-6
4592,CE-1-6
4594,CE-2-2
4596,CE-1-6
4601,CE-1-6
4603,CE-1-6
4604,CE-1-6
4605,CE-1-6
4608,CE-1-6
4609,CE-1-5
4611,CE-1-6
4613,CE-1-6
4614,CE-1-6
4615,CE-1-5
4617,CE-1-6
4618,CE-1-2
4620,CE-1-6
4621,CE-1-6
4622,CE-1-6
4624,CE-1-6
4627,CE-1-6
4633,CE-1-6
4636,CE-1-6
4639,CE-1-6
4642,CE-1-6
4643,CE-1-6
4647,CE-1-6
4648,CE-1-5
4649,CE-1-1
4650,CE-1-6
4652,CE-1-6
4654,CE-1-6
4655,CE-1-6
4661,CE-1-5
4662,CE-1-6
4663,CE-1-6
4667,CE-1-6
4668,CE-1-5
4674,CE-1-5
4676,CE-1-6
4679,CE-1-6
4684,CE-1-6
4685,CE-1-6
4686,CE-1-6
4688,CE-1-6
4689,CE-2-2
4691,CE-2-1
4698,CE-1-6
4700,CE-1-6
4702,CE-1-6
4703,CE-1-6
4704,CE-1-5
4706,CE-1-6
4707,CE-1-6
4708,CE-1-6
4709,CE-1-2
4711,CE-1-5
4713,CE-1-6
4715,CE-1-6
4717,CE-1-6
4719,CE-1-1
4720,CE-1-6
4722,CE-1-6
4725,CE-1-6
4727,CE-1-6
4728,CE-1-6
4729,CE-2-1
4730,CE-1-6
4732,CE-1-6
4735,CE-1-6
4736,CE-1-6
4737,CE-1-6
4738,CE-1-6
4740,CE-1-6
4742,CE-1-5
4744,CE-1-6
4745,CE-1-6
4747,CE-1-6
4749,CE-1-6
4752,CE-1-6
4754,CE-1-6
4756,CE-1-5
4757,CE-1-6
4761,CE-1-6
4764,CE-1-6
4769,CE-1-6
4775,CE-2-1
4776,CE-1-6
4777,CE-1-6
4778,CE-1-6
4779,CE-1-6
4781,CE-1-6
4784,CE-1-6
4788,CE-1-6
4789,CE-1-6
4794,CE-1-5
4797,CE-1-6
4798,CE-1-6
4799,CE-1-6
4800,CE-1-6
4801,CE-1-6
4803,CE-1-6
4804,CE-1-6
4806,CE-1-6
4807,CE-1-6
4809,CE-1-6
4810,CE-1-6
4811,CE-1-6
4812,CE-1-6
4813,CE-1-6
4814,CE-1-6
4817,CE-1-6
4818,CE-1-6
4819,CE-1-6
4826,CE-1-5
4827,CE-1-2
4828,CE-2-1
4829,CE-1-6
4835,CE-1-6
4836,CE-1-6
4841,CE-2-2
4842,CE-1-6
4843,CE-1-6
4845,CE-1-6
4848,CE-1-5
4850,CE-1-5
4851,CE-1-6
4852,CE-1-6
4853,CE-1-6
4856,CE-2-1
4857,CE-1-6
4858,CE-1-6
4866,CE-1-6
4870,CE-1-5
4871,CE-1-6
4872,CE-1-6
4873,CE-1-6
4874,CE-1-6
4876,CE-1-6
4881,CE-1-6
4882,CE-1-6
4884,CE-1-6
4887,CE-1-6
4889,CE-2-1
4892,CE-2-1
4893,CE-1-6
4899,CE-1-6
4900,CE-1-6
4901,CE-1-6
4903,CE-1-6
4904,CE-1-6
4906,CE-1-6
4908,CE-1-6
4918,CE-2-1
4920,CE-1-6
4924,CE-1-5
4926,CE-1-6
4927,CE-1-6
4929,CE-2-1
4931,CE-1-6
4933,CE-1-6
4934,CE-1-6
4935,CE-1-6
4940,CE-1-2
4942,CE-1-5
4944,CE-2-2
4946,CE-1-6
4948,CE-1-6
4949,CE-1-6
4951,CE-1-5
4952,CE-1-6
4955,CE-2-2
4957,CE-1-6
4960,CE-1-6
4964,CE-1-6
4967,CE-1-6
4968,CE-1-6
4969,CE-1-6
4971,CE-1-2
4972,CE-1-5
4973,CE-1-6
4974,CE-1-6
4978,CE-1-6
4980,CE-1-6
4983,CE-1-5
4989,CE-1-6
4991,CE-1-6
4994,CE-1-5
4995,CE-2-1
5001,CE-1-6
5002,CE-1-6
5003,CE-1-6
5007,CE-2-1
5009,CE-1-6
5014,CE-1-6
5015,CE-2-3
5017,CE-1-6
5019,CE-1-6
5024,CE-1-6
5025,CE-2-2
5026,CE-1-6
5028,CE-1-5
5029,CE-1-6
5030,CE-1-6
5031,CE-1-6
5033,CE-1-6
5034,CE-1-5
5035,CE-1-6
5038,CE-2-1
5039,CE-2-1
5045,CE-1-6
5046,CE-1-6
5049,CE-2-2
5051,CE-1-6
5053,CE-1-6
5054,CE-1-6
5055,CE-1-6
5056,CE-1-6
5057,CE-1-6
5059,CE-1-6
5060,CE-1-5
5061,CE-1-6
5065,CE-1-6
5066,CE-2-1
5067,CE-1-6
5070,CE-1-6
5071,CE-1-6
5073,CE-1-6
5075,CE-2-1
5077,CE-1-5
5079,CE-1-6
5083,CE-1-6
5084,CE-1-6
5086,CE-1-6
5087,CE-1-6
5088,CE-1-6
5090,CE-1-5
5094,CE-1-6
5096,CE-1-6
5106,CE-1-1
5107,CE-1-6
5108,CE-1-6
5110,CE-1-6
5111,CE-1-6
5114,CE-2-2
5118,CE-1-6
5119,CE-1-6
5120,CE-1-6
5121,CE-1-6
5125,CE-1-6
5126,CE-1-6
5127,CE-1-5
5130,CE-1-6
5131,CE-1-1
5132,CE-1-5
5134,CE-1-6
5135,CE-1-6
5137,CE-1-5
5139,CE-1-6
5140,CE-1-6
5141,CE-2-1
5147,CE-1-6
5151,CE-1-5
5152,CE-1-6
5156,CE-1-6
5157,CE-1-6
5158,CE-1-6
5160,CE-1-6
5161,CE-1-6
5163,CE-1-6
5167,CE-1-6
5170,CE-1-5
5173,CE-1-2
5175,CE-1-6
5178,CE-1-6
5179,CE-1-6
5181,CE-1-6
5182,CE-1-6
5184,CE-1-6
5188,CE-1-6
5189,CE-1-6
5191,CE-1-6
5195,CE-1-6
5197,CE-1-6
5198,CE-1-6
5199,CE-1-6
5201,CE-2-1
5202,CE-1-6
5204,CE-1-6
5206,CE-1-6
5207,CE-2-1
5209,CE-1-6
5212,CE-1-6
5213,CE-1-6
5216,CE-1-6
5222,CE-1-6
5224,CE-1-6
5226,CE-1-6
5227,CE-2-1
5229,CE-1-6
5230,CE-1-1
5232,CE-1-4
5233,CE-1-6
5236,CE-1-6
5237,CE-1-6
5239,CE-1-6
5242,CE-1-6
5243,CE-1-6
5245,CE-1-6
5246,CE-2-2
5247,CE-1-6
5248,CE-2-1
5249,CE-1-6
5250,CE-1-6
5251,CE-1-6
5253,CE-2-2
5255,CE-1-6
5257,CE-1-6
5261,CE-1-6
5262,CE-1-6
5263,CE-1-6
5266,CE-2-2
5267,CE-1-6
5268,CE-1-6
5273,CE-1-6
5274,CE-1-6
5276,CE-1-6
5277,CE-1-6
5278,CE-1-6
5280,CE-1-6
5281,CE-1-5
5282,CE-1-6
5283,CE-1-6
5284,CE-1-6
5285,CE-1-5
5287,CE-1-6
5288,CE-1-6
5289,CE-1-6
5291,CE-1-6
5293,CE-1-5
5296,CE-1-6
5298,CE-1-6
5301,CE-2-1
5302,CE-1-6
5304,CE-2-1
5305,CE-1-6
5306,CE-1-6
5309,CE-1-5
5312,CE-2-2
5316,CE-1-6
5320,CE-1-6
5321,CE-1-6
5325,CE-1-1
5327,CE-1-6
5328,CE-2-1
5329,CE-1-6
5330,CE-1-6
5331,CE-1-6
5332,CE-1-6
5333,CE-1-5
5334,CE-1-6
5336,CE-1-5
5340,CE-1-6
5342,CE-1-6
5346,CE-1-6
5347,CE-2-1
5349,CE-1-6
5351,CE-1-6
5354,CE-1-6
5355,CE-2-2
5357,CE-1-6
5358,CE-1-6
5359,CE-1-6
5364,CE-1-6
5365,CE-1-6
5368,CE-1-6
5371,CE-1-6
5372,CE-1-6
5374,CE-1-6
5376,CE-1-6
5378,CE-1-5
5386,CE-1-6
5388,CE-1-6
5394,CE-1-6
5400,CE-2-1
5401,CE-1-6
5403,CE-1-6
5408,CE-1-5
5410,CE-1-6
5411,CE-1-6
5414,CE-1-6
5418,CE-1-6
5419,CE-1-6
5424,CE-2-2
5427,CE-1-6
5428,CE-1-6
5430,CE-1-6
5431,CE-1-6
5432,CE-1-6
5433,CE-1-6
5435,CE-1-6
5437,CE-1-6
5438,CE-1-6
5439,CE-1-5
5445,CE-1-6
5448,CE-1-6
5450,CE-2-1
5451,CE-1-6
5453,CE-1-6
5457,CE-1-6
5458,CE-1-5
5459,CE-1-6
5460,CE-1-6
5461,CE-1-6
5468,CE-1-6
5469,CE-1-6
5473,CE-1-6
5474,CE-1-6
5475,CE-2-2
5479,CE-1-6
5485,CE-1-6
5486,CE-1-6
5487,CE-1-5
5488,CE-1-6
5491,CE-1-6
5492,CE-1-6
5494,CE-1-6
5496,CE-1-6
5498,CE-1-6
5499,CE-2-2
5508,CE-1-6
5509,CE-1-6
5511,CE-1-2
5513,CE-1-6
5514,CE-2-1
5518,CE-1-6
5520,CE-1-4
5522,CE-1-6
5525,CE-1-6
5526,CE-2-1
5527,CE-2-2
5528,CE-1-6
5530,CE-1-6
5533,CE-2-2
5534,CE-2-1
5536,CE-1-6
5539,CE-1-6
5542,CE-1-6
5547,CE-1-6
5550,CE-2-1
5551,CE-1-2
5552,CE-1-6
5553,CE-1-6
5554,CE-1-6
5558,CE-1-6
5559,CE-1-6
5560,CE-2-1
5563,CE-1-6
5565,CE-1-6
5567,CE-1-6
5568,CE-1-2
5569,CE-1-5
5570,CE-1-6
5571,CE-2-1
5572,CE-1-6
5574,CE-1-6
5576,CE-1-6
5577,CE-2-1
5583,CE-1-6
5586,CE-1-6
5588,CE-1-6
5593,CE-1-6
5594,CE-1-6
5596,CE-2-1
5598,CE-1-6
5600,CE-1-2
5602,CE-2-1
5603,CE-1-6
5604,CE-1-6
5607,CE-1-5
5609,CE-2-1
5613,CE-1-6
5614,CE-1-6
5615,CE-1-5
5618,CE-2-1
5620,CE-1-6
5621,CE-1-6
5626,CE-1-6
5628,CE-1-2
5631,CE-1-6
5632,CE-2-1
5635,CE-1-1
5636,CE-1-6
5641,CE-2-1
5642,CE-1-6
5644,CE-2-2
5646,CE-1-6
5647,CE-1-6
5648,CE-1-6
5649,CE-1-6
5652,CE-1-6
5653,CE-1-6
5655,CE-1-6
5658,CE-1-6
5660,CE-1-6
5661,CE-1-1
5662,CE-1-6
5664,CE-1-6
5665,CE-1-6
5667,CE-2-1
5670,CE-1-6
5671,CE-1-6
5673,CE-1-6
5674,CE-1-6
5675,CE-1-6
5676,CE-1-6
5678,CE-1-6
5681,CE-1-6
5682,CE-1-6
5689,CE-1-6
5691,CE-1-6
5693,CE-1-6
5695,CE-1-6
5697,CE-1-6
5702,CE-1-6
5705,CE-1-6
5707,CE-2-2
5708,CE-1-6
5709,CE-1-6
5711,CE-1-6
5713,CE-1-6
5714,CE-1-6
5717,CE-1-6
5718,CE-1-6
5725,CE-1-6
5726,CE-1-6
5727,CE-1-6
5728,CE-2-2
5730,CE-1-6
5732,CE-1-6
5734,CE-1-6
5735,CE-1-6
5739,CE-1-6
5740,CE-1-6
5743,CE-2-1
5745,CE-1-6
5746,CE-1-6
5749,CE-1-6
5751,CE-1-6
5753,CE-1-6
5755,CE-2-2
5757,CE-1-6
5759,CE-1-6
5764,CE-1-6
5766,CE-1-6
5768,CE-1-6
5770,CE-1-6
5771,CE-1-6
5772,CE-1-6
5775,CE-1-6
5776,CE-2-1
5777,CE-1-6
5782,CE-1-6
5784,CE-2-1
5785,CE-1-6
5787,CE-1-6
5788,CE-1-6
5789,CE-1-5
5790,CE-1-6
5792,CE-1-6
5793,CE-2-1
5796,CE-2-1
5797,CE-2-2
5798,CE-2-1
5800,CE-1-6
5803,CE-1-6
5807,CE-1-6
5808,CE-2-1
5809,CE-1-2
5811,CE-1-6
5812,CE-1-6
5814,CE-1-6
5818,CE-2-2
5821,CE-1-6
5822,CE-2-1
5826,CE-2-1
5827,CE-1-6
5828,CE-2-2
5830,CE-1-6
5832,CE-1-5
5834,CE-1-6
5837,CE-1-6
5838,CE-1-6
5839,CE-1-6
5842,CE-1-3
5843,CE-2-2
5847,CE-1-6
5849,CE-1-6
5851,CE-1-6
5852,CE-1-6
5854,CE-1-6
5855,CE-1-6
5857,CE-1-3
5859,CE-1-6
5860,CE-1-6
5861,CE-1-6
5863,CE-1-6
5864,CE-1-6
5866,CE-1-6
5869,CE-1-3
5871,CE-1-6
5872,CE-1-2
5873,CE-1-6
5874,CE-1-6
5877,CE-2-1
5878,CE-1-6
5879,CE-1-6
5880,CE-2-2
5881,CE-1-6
5885,CE-1-6
5887,CE-1-6
5888,CE-1-6
5889,CE-2-1
5894,CE-1-6
5895,CE-2-1
5896,CE-1-6
5898,CE-1-5
5899,CE-2-2
5900,CE-1-6
5901,CE-1-6
5904,CE-1-6
5905,CE-2-2
5908,CE-1-6
5910,CE-1-6
5911,CE-1-6
5912,CE-2-1
5915,CE-1-6
5916,CE-1-6
5917,CE-1-6
5921,CE-1-6
5922,CE-1-6
5924,CE-1-6
5925,CE-1-6
5927,CE-1-6
5928,CE-1-6
5929,CE-1-5
5931,CE-1-4
5934,CE-1-6
5935,CE-2-1
5936,CE-1-3
5937,CE-1-5
5940,CE-1-6
5941,CE-1-6
5943,CE-1-5
5945,CE-1-3
5946,CE-2-1
5947,CE-1-6
5948,CE-1-6
5949,CE-1-6
5950,CE-1-6
5956,CE-1-6
5958,CE-1-6
5959,CE-1-6
5961,CE-1-6
5962,CE-1-6
5963,CE-1-3
5965,CE-1-6
5967,CE-1-6
5969,CE-1-5
5970,CE-1-6
5972,CE-1-6
5973,CE-1-6
5976,CE-1-3
5980,CE-1-6
5982,CE-1-6
5985,CE-1-6
5986,CE-1-6
5987,CE-1-6
5993,CE-1-6
5995,CE-1-6
6001,CE-1-6
6006,CE-1-6
6007,CE-1-6
6008,CE-1-6
6009,CE-1-6
6010,CE-1-6
6011,CE-1-6
6018,CE-1-6
6020,CE-1-6
6021,CE-1-6
6022,CE-2-2
6023,CE-1-6
6024,CE-1-6
6025,CE-2-2
6027,CE-1-6
6028,CE-1-6
6031,CE-1-6
6032,CE-1-6
6037,CE-1-6
6039,CE-1-6
6041,CE-1-5
6043,CE-2-1
6045,CE-1-6
6046,CE-1-3
6047,CE-1-1
6050,CE-1-6
6052,CE-2-2
6056,CE-1-6
6059,CE-1-6
6060,CE-1-6
6061,CE-1-6
6067,CE-1-6
6074,CE-1-6
6075,CE-1-5
6082,CE-1-6
6088,CE-1-5
6090,CE-1-6
6091,CE-1-6
6092,CE-1-6
6095,CE-2-1
6105,CE-1-6
6114,CE-2-1
6117,CE-1-6
6119,CE-1-6
6121,CE-2-1
6129,CE-1-6
6130,CE-1-6
6131,CE-1-6
6132,CE-1-6
6133,CE-1-6
6135,CE-1-6
6136,CE-1-6
6137,CE-2-2
6140,CE-1-6
6141,CE-1-6
6142,CE-1-6
6144,CE-1-6
6148,CE-1-1
6149,CE-2-1
6150,CE-1-6
6153,CE-1-6
6156,CE-1-6
6157,CE-1-6
6158,CE-1-6
6160,CE-1-6
6161,CE-1-6
6162,CE-1-6
6163,CE-1-6
6164,CE-1-6
6166,CE-1-6
6169,CE-1-6
6170,CE-1-5
6171,CE-1-6
